"variable_name","module","label","type","format","n_datasets","year_range","min_year","max_year","regions","has_ontario","has_national","file_types","has_share","has_linked","has_pumf","in_main_files","sample_datasets"
"ACCZ_47H","ACCZ","Diff. - unable to leave/health","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_47I","ACCZ","Diff. - other","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_50","ACCZ","Required routine care for self/family","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_50A","ACCZ","Has a regular family doctor","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_51","ACCZ","Exp. diff. getting on-going care","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_52","ACCZ","Experienced diff. during regular hours","Num8","CCHS_YESNO",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53A","ACCZ","Diff. - contact a physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53B","ACCZ","Diff. - getting an appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53C","ACCZ","Diff. - do not have family physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53D","ACCZ","Diff. - waited too long for appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53E","ACCZ","Diff. - waited too long/see doc.","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53F","ACCZ","Diff. - not available at time required","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53G","ACCZ","Diff. - not available in the area","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53H","ACCZ","Diff. - transportation","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53I","ACCZ","Diff. - language","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53J","ACCZ","Diff. - cost","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53K","ACCZ","Diff. - did not know where to go","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53L","ACCZ","Diff. - unable to leave house/health","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_53M","ACCZ","Diff. - other","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_54","ACCZ","Exp. diff. during evening/weekends","Num8","CCHS_YESNO",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55A","ACCZ","Diff. - contact a physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55B","ACCZ","Diff. - getting an appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55C","ACCZ","Diff. - do not have family physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55D","ACCZ","Diff. - waited too long for appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55E","ACCZ","Diff. - waited too long/see doc","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55F","ACCZ","Diff. - not available at time required","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55G","ACCZ","Diff. - not available/area","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55H","ACCZ","Diff. - transportation","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55I","ACCZ","Diff. - language","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55J","ACCZ","Diff. - cost","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55K","ACCZ","Diff. - did not know where to go","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55L","ACCZ","Diff. - unable to leave house/health","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_55M","ACCZ","Diff. - other","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_60","ACCZ","Required immediate care - self/family","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_61","ACCZ","Exp. diff. getting immediate care","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_62","ACCZ","Experienced diff. during regular hours","Num8","CCHS_YESNO",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63A","ACCZ","Diff. - contact a physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63B","ACCZ","Diff. - getting an appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63C","ACCZ","Diff. - do not have family physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63D","ACCZ","Diff. - waited too long/for appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63E","ACCZ","Diff. - waited too long/see doc","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63F","ACCZ","Diff. - not available at time required","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63G","ACCZ","Diff. - not available/area","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63H","ACCZ","Diff. - transportation","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63I","ACCZ","Diff. - language","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63J","ACCZ","Diff. - cost","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63K","ACCZ","Diff. - did not know where to go","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63L","ACCZ","Diff. - unable to leave house/health","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_63M","ACCZ","Diff. - other","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_64","ACCZ","Exp. diff. during evening/weekends","Num8","CCHS_YESNO",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65A","ACCZ","Diff. - contact a physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65B","ACCZ","Diff. - getting an appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65C","ACCZ","Diff. - do not have family physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65D","ACCZ","Diff. - waited too long/for appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65E","ACCZ","Diff. - waited too long/see doc","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65F","ACCZ","Diff. - not available at time required","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65G","ACCZ","Diff. - not available/area","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65H","ACCZ","Diff. - transportation","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65I","ACCZ","Diff. - language","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65J","ACCZ","Diff. - cost","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65K","ACCZ","Diff. - did not know where to go","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65L","ACCZ","Diff. - unable to leave house/health","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_65M","ACCZ","Diff. - other","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_66","ACCZ","Exp. diff. during middle of night","Num8","CCHS_YESNO",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67A","ACCZ","Diff. - contact a physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67B","ACCZ","Diff. - getting an appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67C","ACCZ","Diff. - do not have family physician","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67D","ACCZ","Diff. - waited too long/for appointment","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67E","ACCZ","Diff. - waited too long/see doc","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67F","ACCZ","Diff. - not available at time required","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67G","ACCZ","Diff. - not available/area","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67H","ACCZ","Diff. - transportation","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67I","ACCZ","Diff. - language","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67J","ACCZ","Diff. - cost","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67K","ACCZ","Diff. - did not know where to go","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67L","ACCZ","Diff. - unable to leave house/health","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACCZ_67M","ACCZ","Diff. - other","Num8","CCHS_YESNOFM",1,"2005",2005,2005,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,FALSE,"CCHS2005_ONT_SHARE_31_SUB3"
"ACC_10","ACC_","Required visit to medical specialist","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_11","ACC_","Diff. getting specialist care","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12A","ACC_","Diff. - getting a referral","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12B","ACC_","Diff. - getting an appointment","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12C","ACC_","Diff. - no specalists in area","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12D","ACC_","Diff. - waited too long for appointment","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12E","ACC_","Diff. - waited too long /see doc.","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12F","ACC_","Diff. - transportation","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12G","ACC_","Diff. - language","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12H","ACC_","Diff. - cost","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12I","ACC_","Diff. - pers./family responsibilities","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12J","ACC_","Diff. - deterioration of health","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12K","ACC_","Diff. - appointment cancelled/deferred","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12L","ACC_","Diff. - still waiting for visit","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12M","ACC_","Diff. - unable leave house/health","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_12N","ACC_","Diff. - other","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_20","ACC_","Required non-emergency surgery","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_21","ACC_","Diff. getting non-emerg. surg.","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22A","ACC_","Diff. - getting an appointment","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22B","ACC_","Diff. - getting a diagnosis","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22C","ACC_","Diff. - wait too long/diag. test","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22D","ACC_","Diff. - waited too long/hosp. bed","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22E","ACC_","Diff. - waited too long/surgery","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22F","ACC_","Diff. - service not available/area","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22G","ACC_","Diff. - transportation","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22H","ACC_","Diff. - language","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22I","ACC_","Diff. - cost","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22J","ACC_","Diff. - pers./family responsibilities","Num8","CCHS_PUMF_YESNOFM",10,"2007-2014",2007,2014,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
"ACC_22K","ACC_","Diff. - deterioration of health","Num8","CCHS_YESNOFM",8,"2007-2012",2007,2012,"Ontario, National",TRUE,TRUE,"Share, Linked, PUMF",TRUE,TRUE,TRUE,TRUE,"CCHS2007_ONT_SHARE; CCHS2009_ONT_SHARE; CCHS200910_ONT_LINK"
